No.,Gender,Age,Studies,Studies,Position,Date Hired
987,Male,27,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
988,Female,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
989,Male,50,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
990,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
991,Female,31,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
992,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
993,Female,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
994,Male,52,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
995,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
996,Female,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
997,Male,42,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
998,Male,37,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
999,Male,35,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1000,Female,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1001,Male,42,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1002,Female,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1003,Female,41,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1004,Female,44,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1005,Male,34,None,None,AGENTE DE PROTECCION AL MIGRANTE,11/1/14
1006,Male,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1007,Male,31,Bachelor's Degree,Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,11/1/14
1008,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1009,Male,37,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1010,Female,35,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1011,Male,43,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1012,Female,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",11/1/14
1013,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1014,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1015,Male,30,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1016,Male,39,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1017,Male,47,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1018,Female,27,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1019,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1020,Male,27,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1021,Female,30,Bachelor's Degree,Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,11/1/14
1022,Female,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1023,Female,35,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1024,Male,38,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/1/14
1025,Female,47,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1026,Female,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1027,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1028,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1029,Male,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1030,Female,27,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1031,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1032,Male,28,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1033,Male,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1034,Female,36,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1035,Female,38,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1036,Female,34,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1037,Male,41,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1038,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1039,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",11/16/14
1040,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1041,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1042,Male,36,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1043,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1044,Female,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1045,Male,39,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1046,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",12/1/14
1047,Male,45,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1048,Male,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1049,Female,46,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1050,Male,51,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1051,Female,30,None,None,"AGENTE FEDERAL DE MIGRACION ""C""",12/1/14
1052,Female,30,None,None,"AGENTE FEDERAL DE MIGRACION ""C""",12/1/14
1053,Female,32,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1054,Female,28,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1055,Male,32,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1056,Male,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1057,Male,45,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1058,Male,50,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1059,Female,31,Bachelor's Degree,Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,12/1/14
1060,Male,44,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1061,Male,38,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1062,Male,32,Bachelor's Degree,Bachelor's Degree,"AGENTE DE PROTECCION AL MIGRANTE ""B""",12/1/14
1063,Female,41,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1064,Female,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1065,Male,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1066,Female,40,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1067,Female,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1068,Female,28,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1069,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1070,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1071,Female,56,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1072,Male,30,None,None,"AGENTE FEDERAL DE MIGRACION ""C""",12/1/14
1073,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1074,Male,36,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1075,Female,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1076,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1077,Male,27,None,None,"AGENTE FEDERAL DE MIGRACION ""C""",12/1/14
1078,Male,33,High School,High School,AGENTE DE PROTECCION AL MIGRANTE,12/1/14
1079,Male,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1080,Male,31,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1081,Female,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1082,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1083,Male,33,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1084,Female,34,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1085,Male,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1086,Male,30,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1087,Female,45,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1088,Male,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1089,Male,33,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1090,Male,30,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1091,Male,28,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1092,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1093,Female,28,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1094,Male,30,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1095,Male,26,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1096,Female,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1097,Male,60,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1098,Male,31,None,None,"AGENTE FEDERAL DE MIGRACION ""C""",12/1/14
1099,Male,31,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1100,Male,39,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1101,Male,45,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1102,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1103,Female,30,Bachelor's Degree,Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,12/1/14
1104,Male,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",12/1/14
1105,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1106,Male,31,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1107,Male,30,None,None,"AGENTE FEDERAL DE MIGRACION ""C""",12/1/14
1108,Female,33,None,None,"AGENTE FEDERAL DE MIGRACION ""C""",12/1/14
1109,Female,27,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1110,Male,28,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1111,Male,29,"Bachelor's Degree ""Pasante""",Bachelor's Degree,AGENTE DE PROTECCION AL MIGRANTE,12/1/14
1112,Male,36,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1113,Male,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1114,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1115,Male,25,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1116,Male,54,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",12/1/14
1117,Male,51,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1118,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1119,Male,36,None,None,"AGENTE FEDERAL DE MIGRACION ""C""",2/16/15
1120,Male,27,None,None,"AGENTE FEDERAL DE MIGRACION ""C""",2/16/15
1121,Male,38,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1122,Male,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1123,Male,29,None,None,"AGENTE FEDERAL DE MIGRACION ""C""",2/16/15
1124,Female,31,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1125,Male,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1126,Male,43,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1127,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1128,Female,44,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1129,Female,35,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1130,Male,35,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1131,Male,41,Middle School,Middle School,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1132,Male,28,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1133,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1134,Male,40,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1135,Male,41,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1136,Female,28,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1137,Female,28,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1138,Female,27,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1139,Male,42,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1140,Female,27,None,None,"AGENTE FEDERAL DE MIGRACION ""C""",2/16/15
1141,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1142,Male,28,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1143,Female,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1144,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1145,Female,30,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1146,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1147,Female,41,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1148,Female,26,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1149,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1150,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1151,Female,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1152,Male,39,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1153,Female,27,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1154,Male,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1155,Male,33,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1156,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",2/16/15
1157,Male,31,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1158,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1159,Male,36,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1160,Male,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1161,Female,37,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1162,Male,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1163,Male,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1164,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",3/1/15
1165,Female,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1166,Male,36,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1167,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",3/1/15
1168,Male,28,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1169,Male,31,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1170,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1171,Male,49,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1172,Female,27,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1173,Female,27,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1174,Female,33,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1175,Male,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1176,Female,29,"Bachelor's Degree ""Pasante""",Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1177,Male,34,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1178,Male,30,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1179,Male,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1180,Female,36,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1181,Male,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1182,Female,41,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1183,Female,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1184,Male,30,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1185,Male,33,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1186,Male,38,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1187,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1188,Female,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1189,Male,30,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1190,Male,36,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1191,Male,37,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1192,Male,31,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1193,Female,28,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1194,Male,31,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1195,Male,27,High School,High School,AGENTE DE PROTECCION AL MIGRANTE,3/1/15
1196,Male,42,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1197,Male,33,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1198,Male,32,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1199,Male,47,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1200,Female,36,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1201,Female,30,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1202,Male,33,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1203,Female,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1204,Male,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1205,Female,31,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1206,Female,27,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1207,Female,44,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1208,Male,47,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1209,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/1/15
1210,Female,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1211,Male,48,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1212,Male,35,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1213,Male,26,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1214,Female,32,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1215,Female,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1216,Female,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1217,Male,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1218,Female,31,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1219,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1220,Male,33,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1221,Female,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1222,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1223,Male,35,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",3/16/15
1224,Male,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1225,Female,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1226,Male,52,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1227,Female,28,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1228,Male,29,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1229,Male,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1230,Female,32,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1231,Female,30,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1232,Female,41,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1233,Male,30,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1234,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1235,Male,37,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/1/15
1236,Female,31,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1237,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1238,Female,30,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1239,Male,35,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1240,Female,35,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/1/15
1241,Male,45,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1242,Male,33,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1243,Female,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1244,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1245,Male,34,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1246,Male,37,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""C""",4/16/15
1247,Male,28,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1248,Male,39,Technical College,Technical College,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1249,Female,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1250,Male,30,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1251,Male,29,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1252,Female,47,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1253,Male,57,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1254,Male,24,High School,High School,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1255,Male,35,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1256,Male,32,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1257,Male,27,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1258,Female,30,None,None,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1259,Male,45,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
1260,Male,47,Bachelor's Degree,Bachelor's Degree,"AGENTE FEDERAL DE MIGRACION ""B""",4/16/15
